,Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,week_open,week_close
56,57,69.0,ABALO EMOCIONAL (Ao Vivo),Luan Santana,5,2524890,-0.7%,https://www.youtube.com/watch?v=cPGKKktrObc,2022-03-04,2022-03-10
57,58,44.0,Acordo (Ao Vivo),Henrique & Juliano,20,2365480,-32.8%,https://www.youtube.com/watch?v=Rr5yQs-s0_0,2022-03-04,2022-03-10
58,59,59.0,Idiota (Ao Vivo),Jão,8,2358078,-16.8%,https://www.youtube.com/watch?v=r2gppKSvBLE,2022-03-04,2022-03-10
59,60,60.0,Terra Prometida (feat. Mainstreet),Oruam & Zack Vox,7,2329166,-17.7%,https://www.youtube.com/watch?v=yvHbajFWOQE,2022-03-04,2022-03-10
60,61,72.0,Unstoppable,Sia,6,2308941,-0.7%,https://www.youtube.com/watch?v=YaEG2aWJnZ8,2022-03-04,2022-03-10
61,62,70.0,LEILÃO,Gloria Groove,15,2292064,-7.3%,https://www.youtube.com/watch?v=X7cz9v6mHzg,2022-03-04,2022-03-10
62,63,67.0,ESSÊNCIA DE CRIA (feat. Neo Beats),"MC Cabelinho, Bielzin, Mc Poze do Rodo & Tz da Coronel",12,2259363,-13.7%,https://www.youtube.com/watch?v=hyDElqwFnYI,2022-03-04,2022-03-10
63,64,68.0,Coração Gelado 3,"DJ BOY, MC Joãozinho VT, Mc Kako, MC Ryan SP, MC V7, MC Leozinho ZS, Mc IG & MC Letto",12,2178839,-14.6%,https://www.youtube.com/watch?v=2PkxaVyVLpE,2022-03-04,2022-03-10
64,65,62.0,ONDA DO BERIMBAU,dj eduardo da favela do pó & MC Menor MT,11,2098403,-22.3%,https://www.youtube.com/watch?v=uiF6lbyVS-4,2022-03-04,2022-03-10
65,66,76.0,Amava Nada (Ao Vivo),Lucas Lucco & Marília Mendonça,5,1985117,-9.8%,https://www.youtube.com/watch?v=4FaHeREoRUc,2022-03-04,2022-03-10
66,67,,"Jacaré no Peito (feat. MC Lemos, MC Leozinho ZS & Oldilla)","Mc Paiva ZS, MC Ryan SP & Gabb MC",1,1952497,,https://www.youtube.com/watch?v=7m1XTCMgBZ8,2022-03-04,2022-03-10
67,68,74.0,Quebradas,"MC Paulin da Capital, MC Lipi , Dj GM & MC Cabelinho",14,1949421,-11.9%,https://www.youtube.com/watch?v=ENHwrVK0wn8,2022-03-04,2022-03-10
68,69,71.0,Passando o Rodo (feat. Lara Silva),"POCAH, MC Mirella & Tainá Costa",14,1948074,-20.3%,https://www.youtube.com/watch?v=IEDv84S-gqw,2022-03-04,2022-03-10
69,70,85.0,Sem Dó,Matuê & L7NNON,10,1924919,1.9%,https://www.youtube.com/watch?v=G-zyOLsfEBQ,2022-03-04,2022-03-10
70,71,78.0,Cruzeiro da Revoada,Hungria Hip-Hop & MC Ryan SP,13,1920373,-9.2%,https://www.youtube.com/watch?v=kezf4Fo7B9M,2022-03-04,2022-03-10
71,72,75.0,Saudade e Solidão (En Vivo),Vitor Fernandes,11,1861597,-15.6%,https://www.youtube.com/watch?v=SNbURUnTYCM,2022-03-04,2022-03-10
72,73,82.0,Enemy (feat. JID),Imagine Dragons,17,1784103,-10.5%,https://www.youtube.com/watch?v=D9G1VOjN_84,2022-03-04,2022-03-10
73,74,83.0,Ela me Falou Que Quer Rave,"MC LEVIN, DJ Nikolas Alves Exclusive, Dj Kaioken & Dj Gege",20,1777134,-10.7%,https://www.youtube.com/watch?v=,2022-03-04,2022-03-10
74,75,100.0,Mais um Favelado,"Dj GM, MC Lipi , MC Lele JP, MC Lemos & MC Liro",11,1752900,5.1%,https://www.youtube.com/watch?v=txqvRehMqRg,2022-03-04,2022-03-10
75,76,89.0,Sigo na Fé do Pai,"Bielzin, Mc Poze do Rodo, MC Ryan SP & Salvador da Rima",3,1732888,-5.5%,https://www.youtube.com/watch?v=76_J1jZLp5s,2022-03-04,2022-03-10
76,77,,SET Vila Clara Store,"MC Neguinho do Kaxeta, --, MC Lele JP, MC Hariel, Mc Brunim DT, MC Marks, MC Joãozinho VT & DJ BOY",1,1655591,,https://www.youtube.com/watch?v=W3Xhpmix4KQ,2022-03-04,2022-03-10
77,78,92.0,Chá De Casa Nova (Ao Vivo),Henrique & Juliano,13,1649515,-8.3%,https://www.youtube.com/watch?v=9Et53l5l-FE,2022-03-04,2022-03-10
78,79,77.0,ESSE É LADRÃO,DJ BRUNIN DA NT & MC Topre,7,1648701,-22.5%,https://www.youtube.com/watch?v=4Y7c0DIdG3A,2022-03-04,2022-03-10
79,80,,Amor e Amor,Gaab & Mc Davi,2,1644588,,https://www.youtube.com/watch?v=tk0AT9vQiys,2022-03-04,2022-03-10
80,81,,Tudo É Fase (feat. DJ WN & Mc Havi),MC Lele JP,1,1638233,,https://www.youtube.com/watch?v=QiXzcQTLIrw,2022-03-04,2022-03-10
81,82,,F* F* M*,Filipe Ret,18,1635461,,https://www.youtube.com/watch?v=0hV9qYJ3IHQ,2022-03-04,2022-03-10
82,83,79.0,"MT Eu Fiquei Com Uma Puta, Uma Puta Vontade VS Beat Serie Gold",Dj menor do sb,8,1631311,-21.2%,https://www.youtube.com/watch?v=UL7-YIS_R4Y,2022-03-04,2022-03-10
83,84,80.0,All Of You (Karaoke),Sing King,3,1623323,-20.2%,https://www.youtube.com/watch?v=may3tfKtNWg,2022-03-04,2022-03-10
84,85,,Universo Conspirou (Ao Vivo),Henrique & Juliano,8,1617290,,https://www.youtube.com/watch?v=FpsTsW408s4,2022-03-04,2022-03-10
85,86,87.0,MALDITA PERIGOSA,DJ VILÃO & MC Scar,11,1592570,-15.3%,https://www.youtube.com/watch?v=Amf8JCOKCUA,2022-03-04,2022-03-10
86,87,97.0,Uma Ex (Ao Vivo),Murilo Huff & Jorge,20,1581077,-5.9%,https://www.youtube.com/watch?v=veKig4zrOFs,2022-03-04,2022-03-10
87,88,95.0,Eu Já Tava Bem (Ao Vivo),Wesley Safadão,13,1579362,-7.2%,https://www.youtube.com/watch?v=XpNWBVtXFsI,2022-03-04,2022-03-10
88,89,,Easy On Me,Adele,13,1574235,,https://www.youtube.com/watch?v=X-yIEMduRXk,2022-03-04,2022-03-10
89,90,,Mágico do Som,MC WM & MC Lan,1,1544796,,https://www.youtube.com/watch?v=CdMYTT8YCls,2022-03-04,2022-03-10
90,91,99.0,Novinha Malada do Insta,Mc Josh,8,1511875,-9.7%,https://www.youtube.com/watch?v=yscpKRgaQdE,2022-03-04,2022-03-10
91,92,73.0,Imagina a Sentada (Ao Vivo),Matheus & Kauan,2,1511195,-31.9%,https://www.youtube.com/watch?v=hnezG_moEEQ,2022-03-04,2022-03-10
92,93,,Incrivel Jogando a Potranca,Mc Gabzin & DJ Swat,2,1452675,,https://www.youtube.com/watch?v=H7Ou8HPU3Ko,2022-03-04,2022-03-10
93,94,42.0,Ainda Te Amo (Ao Vivo),Calcinha Preta,3,1430285,-59.8%,https://www.youtube.com/watch?v=bNUEsNRjQkc,2022-03-04,2022-03-10
94,95,,Sweater Weather,The Neighbourhood,1,1428279,,https://www.youtube.com/watch?v=GCdwKhTtNNw,2022-03-04,2022-03-10
95,96,,Bam Bam (feat. Ed Sheeran),Camila Cabello,1,1422974,,https://www.youtube.com/watch?v=-8VfKZCOo_I,2022-03-04,2022-03-10
96,97,,Passar de Foguetão 2 (Ao vivo),"MC Don Juan, MC Hariel & MC Ryan SP",16,1417987,,https://www.youtube.com/watch?v=GBXt9oB407c,2022-03-04,2022-03-10
97,98,,Pois É,"Oldilla, MC Lemos, Mc Kadu, MC GP, Mc Paiva ZS & Mc Dena",1,1412849,,https://www.youtube.com/watch?v=SuKn9lbCHRc,2022-03-04,2022-03-10
98,99,,I Don't Want To Talk About It (Live) (feat. Amy Belle),Rod Stewart,2,1394502,,https://www.youtube.com/watch?v=w46bWxS9IjY,2022-03-04,2022-03-10
99,100,,Tá Chorando Por Quê?,Amanda Wanessa,11,1380568,,https://www.youtube.com/watch?v=xdr1Wg_cgSo,2022-03-04,2022-03-10
